date,TAIKOUSDT,SCRTUSDT,AIXBTUSDT,AVAUSDT,KSMUSDT,IMXUSDT,RDNTUSDT,YGGUSDT,GRTUSDT,SAGAUSDT,TRBUSDT,COMPUSDT,PEPEUSDT,VTHOUSDT,ATAUSDT,XAIUSDT,WOOUSDT,TNSRUSDT,1000XECUSDT,DOTUSDT,JASMYUSDT,ZILUSDT,AGLDUSDT,KASUSDT,HOTUSDT,ZRXUSDT,AGIUSDT,WLDUSDT,ACXUSDT,ANKRUSDT
2025-01-18 06:00:00,1.4107,0.4299,0.6718,1.0571,31.75,1.3441,0.05636,0.4472,0.22294,1.5518,58.496,84.08,1.90201e-05,,0.1277,0.2168,0.20915,0.4032,0.03692,7.126,0.033102,0.02224,1.9414,0.14412,0.002601,0.5114,0.14195,2.1671,0.4109,0.03557
2025-01-18 07:00:00,1.3976,0.4254,0.67,1.0367,31.31,1.3266,0.05554,0.4389,0.21951,1.5366,57.751,83.48,1.86429e-05,,0.1275,0.2129,0.20633,0.3969,0.03642,7.034,0.032435,0.0219,1.9297,0.14339,0.002555,0.5045,0.13864,2.1312,0.4051,0.03522
2025-01-18 08:00:00,1.3988,0.4263,0.66385,1.0339,31.58,1.3392,0.05573,0.4386,0.22088,1.5492,57.853,84.28,1.8746e-05,,0.1264,0.2128,0.20722,0.4017,0.0365,7.08,0.032427,0.02201,1.9271,0.14525,0.00255,0.5066,0.13908,2.1391,0.4038,0.03531
2025-01-18 09:00:00,1.395,0.4243,0.65486,1.0264,31.37,1.3359,0.05545,0.437,0.21981,1.5485,57.594,84.05,1.87131e-05,,0.1257,0.2121,0.20605,0.4016,0.03643,7.015,0.032233,0.02188,1.9319,0.14357,0.00255,0.5022,0.13844,2.1408,0.399,0.03518
2025-01-18 10:00:00,1.399,0.4229,0.63541,1.0227,31.22,1.3414,0.05536,0.4366,0.21926,1.5465,57.546,83.8,1.88145e-05,,0.1247,0.2124,0.20588,0.4145,0.03634,6.993,0.031774,0.02182,1.8703,0.14114,0.002554,0.5022,0.13755,2.1623,0.4005,0.03511
2025-01-18 11:00:00,1.4123,0.4248,0.64333,1.036,31.67,1.3534,0.05611,0.4408,0.22315,1.5632,58.37,85.71,1.88237e-05,,0.1259,0.2159,0.20925,0.4114,0.03675,7.092,0.03213,0.02216,1.8793,0.14307,0.002591,0.5083,0.13877,2.1951,0.4005,0.03563
2025-01-18 12:00:00,1.3967,0.4234,0.65109,1.0332,31.53,1.3342,0.05574,0.4383,0.22165,1.5416,58.022,84.38,1.88011e-05,,0.1256,0.2138,0.20741,0.4084,0.03645,7.035,0.03173,0.0221,1.8651,0.14289,0.002579,0.5051,0.13868,2.1725,0.3977,0.03528
2025-01-18 13:00:00,1.412,0.4309,0.65272,1.0467,32.01,1.3459,0.05626,0.4439,0.22536,1.5512,58.714,85.46,1.911e-05,,0.1267,0.2158,0.20973,0.4093,0.03676,7.122,0.032449,0.02248,1.8822,0.14279,0.002607,0.5143,0.13996,2.2015,0.4024,0.03577
2025-01-18 14:00:00,1.3923,0.422,0.63184,1.0203,31.48,1.3164,0.05522,0.4337,0.22127,1.5155,57.843,83.71,1.88501e-05,,0.1237,0.2113,0.20598,0.4023,0.03621,7.006,0.031701,0.02205,1.834,0.1399,0.002546,0.5036,0.13703,2.1539,0.3942,0.03512
2025-01-18 15:00:00,1.3958,0.422,0.66141,1.016,31.41,1.3176,0.05518,0.4338,0.21989,1.5033,57.799,83.45,1.87209e-05,,0.1227,0.2112,0.20589,0.4109,0.03617,7.009,0.03156,0.02196,1.8044,0.1404,0.002557,0.5034,0.13694,2.1395,0.3921,0.03504
2025-01-18 16:00:00,1.3753,0.4118,0.65375,1.009,30.83,1.2968,0.05443,0.4263,0.21582,1.4869,56.962,82.25,1.82405e-05,,0.1209,0.2082,0.20194,0.4049,0.03565,6.863,0.03079,0.02161,1.7892,0.1388,0.002512,0.4949,0.13415,2.1205,0.3865,0.03454
2025-01-18 17:00:00,1.3748,0.4141,0.65141,1.0091,30.96,1.3006,0.05438,0.4266,0.21597,1.4845,57.084,82.29,1.82463e-05,,0.1213,0.2078,0.20184,0.4046,0.03563,6.88,0.030964,0.02159,1.7893,0.1405,0.002501,0.4967,0.13456,2.114,0.3904,0.03463
2025-01-18 18:00:00,1.3728,0.4111,0.6667,1.0058,30.85,1.2897,0.05427,0.4239,0.21519,1.4815,56.84,82.15,1.81695e-05,,0.1203,0.2067,0.20044,0.4016,0.03561,6.881,0.030518,0.02152,1.7796,0.1427,0.002471,0.4949,0.13491,2.1013,0.3902,0.03448
2025-01-18 19:00:00,1.3881,0.4169,0.69312,1.0178,31.31,1.2989,0.05501,0.4293,0.21742,1.5005,57.538,83.93,1.83958e-05,,0.1219,0.2099,0.20359,0.4064,0.03605,6.978,0.030786,0.02176,1.8028,0.14177,0.002494,0.5011,0.13607,2.135,0.3981,0.03488
2025-01-18 20:00:00,1.369,0.412,0.67522,1.0065,30.9,1.2869,0.05446,0.4242,0.21402,1.4704,56.9,82.69,1.81809e-05,,0.1207,0.2067,0.20026,0.3996,0.03563,6.898,0.030413,0.02154,1.7796,0.13927,0.002455,0.4941,0.13464,2.1063,0.3955,0.03446
2025-01-18 21:00:00,1.3718,0.4119,0.69797,1.006,30.93,1.291,0.05457,0.4246,0.21427,1.4775,56.925,82.57,1.82273e-05,,0.1207,0.2069,0.2002,0.4012,0.03569,6.906,0.030281,0.02153,1.7852,0.13858,0.002444,0.4953,0.13484,2.106,0.3982,0.03451
2025-01-18 22:00:00,1.3739,0.4143,0.72826,1.0113,31.11,1.2973,0.05483,0.4279,0.21614,1.485,57.286,83.41,1.82002e-05,,0.1217,0.2079,0.20124,0.405,0.03595,6.947,0.030654,0.02171,1.8067,0.13972,0.002459,0.4991,0.13594,2.1193,0.4001,0.03475
2025-01-18 23:00:00,1.366,0.4191,0.73298,1.0227,31.59,1.3096,0.05543,0.4338,0.21848,1.5123,57.972,84.08,1.84364e-05,,0.1231,0.2108,0.20328,0.4119,0.03632,7.04,0.031213,0.02198,1.828,0.14102,0.002482,0.5029,0.13751,2.1456,0.4051,0.03492
2025-01-19 00:00:00,1.3718,0.4214,0.7343,1.0338,31.98,1.3259,0.05581,0.4397,0.22163,1.5096,58.154,85.03,1.84416e-05,,0.124,0.2132,0.20522,0.4131,0.03625,7.099,0.031347,0.02212,1.8124,0.13981,0.002488,0.5072,0.13706,2.1643,0.4107,0.03515
2025-01-19 01:00:00,1.4004,0.4319,0.81883,1.044,32.36,1.3473,0.05665,0.4461,0.22454,1.5249,58.806,87.54,1.87105e-05,,0.1299,0.2161,0.20836,0.415,0.03654,7.211,0.031941,0.02243,1.8272,0.14139,0.002528,0.517,0.13855,2.2215,0.414,0.03564
2025-01-19 02:00:00,1.411,0.4319,0.85091,1.06,32.19,1.3455,0.05669,0.4461,0.22325,1.519,58.997,86.75,1.88022e-05,,0.1265,0.2169,0.20768,0.4163,0.03648,7.151,0.031797,0.02237,1.8302,0.14033,0.002533,0.5191,0.13894,2.2134,0.4142,0.03554
2025-01-19 03:00:00,1.3896,0.4265,0.8176,1.0482,31.86,1.3204,0.05598,0.4398,0.22011,1.5017,58.386,85.08,1.85565e-05,,0.1258,0.2146,0.20556,0.4105,0.03609,7.039,0.031378,0.02201,1.8086,0.13725,0.002504,0.5079,0.13762,2.1999,0.4173,0.03514
2025-01-19 04:00:00,1.3672,0.4209,0.74507,1.0317,31.22,1.3097,0.05527,0.434,0.21669,1.4773,57.83,83.4,1.815e-05,,0.1249,0.21,0.20301,0.4144,0.03553,6.907,0.030954,0.02174,1.7694,0.13574,0.002481,0.5035,0.13491,2.1818,0.409,0.03465
2025-01-19 05:00:00,1.3775,0.4215,0.74801,1.0298,31.17,1.3023,0.05535,0.4334,0.21627,1.4845,58.121,83.74,1.81361e-05,,0.1257,0.2106,0.20262,0.4257,0.03527,6.939,0.03092,0.02168,1.764,0.13472,0.002477,0.5016,0.13641,2.2081,0.4081,0.03467
2025-01-19 06:00:00,1.3673,0.4143,0.71017,1.0147,30.72,1.2891,0.05473,0.4257,0.21337,1.4571,57.251,82.57,1.79891e-05,,0.1229,0.2068,0.19878,0.4249,0.0348,6.861,0.030464,0.02141,1.7424,0.13265,0.002441,0.492,0.13524,2.1569,0.3999,0.03435
2025-01-19 07:00:00,1.3578,0.4085,0.70291,1.0064,30.48,1.2784,0.05427,0.4216,0.21066,1.4408,56.737,81.87,1.76689e-05,,0.1216,0.2042,0.19647,0.4282,0.03477,6.793,0.030244,0.02125,1.7296,0.13095,0.002421,0.4895,0.13404,2.1466,0.4002,0.03392
2025-01-19 08:00:00,1.3111,0.3936,0.69457,0.9716,29.54,1.2376,0.05229,0.4053,0.20433,1.3823,54.616,79.74,1.6847e-05,,0.1175,0.1963,0.18888,0.4113,0.03398,6.606,0.028886,0.0207,1.6863,0.12633,0.002332,0.4758,0.12872,2.0549,0.3964,0.03302
2025-01-19 09:00:00,1.3554,0.3909,0.76956,0.9644,29.58,1.2423,0.05245,0.4047,0.20841,1.4033,55.286,80.46,1.68894e-05,,0.1186,0.1974,0.18975,0.4089,0.03413,6.646,0.029176,0.0208,1.6977,0.12922,0.002373,0.4768,0.12921,2.0773,0.4026,0.03306
2025-01-19 10:00:00,1.3695,0.3838,0.7793,0.9472,29.27,1.2247,0.05174,0.3968,0.20573,1.3828,54.242,80.48,1.65844e-05,,0.1166,0.1946,0.18704,0.411,0.03403,6.607,0.028592,0.02059,1.6632,0.13084,0.002323,0.4695,0.12751,2.0272,0.3971,0.03268
2025-01-19 11:00:00,1.3383,0.3681,0.7523,0.922,28.35,1.193,0.05063,0.3877,0.20087,1.3547,52.959,79.32,1.56015e-05,,0.1134,0.1911,0.18331,0.3971,0.03335,6.463,0.027904,0.02018,1.6269,0.1261,0.002272,0.4569,0.12496,1.9724,0.3826,0.03198
2025-01-19 12:00:00,1.3778,0.3782,0.73495,0.9588,29.3,1.2312,0.05204,0.3995,0.20651,1.4156,54.221,82.75,1.62522e-05,,0.1165,0.1975,0.18824,0.4014,0.03444,6.585,0.028448,0.02102,1.7056,0.12771,0.002352,0.476,0.12773,2.041,0.3874,0.0331
2025-01-19 13:00:00,1.386,0.3844,0.73932,0.9711,29.54,1.2595,0.05345,0.4091,0.21045,1.5026,55.01,84.36,1.6574e-05,,0.1186,0.2041,0.19323,0.4055,0.03487,6.68,0.029402,0.02124,1.7563,0.12938,0.002409,0.4798,0.12902,2.0635,0.4013,0.03355
2025-01-19 14:00:00,1.4542,0.3947,0.75356,0.9916,30.4,1.3005,0.0553,0.4234,0.21523,1.4894,56.703,86.76,1.7569e-05,,0.1216,0.2117,0.19889,0.4115,0.0354,6.848,0.030031,0.02178,1.729,0.13239,0.00246,0.4935,0.13163,2.1219,0.4118,0.03426
2025-01-19 15:00:00,1.4244,0.3929,0.72231,0.9864,30.08,1.2931,0.05514,0.4218,0.21431,1.5308,56.693,85.99,1.73217e-05,,0.1209,0.2112,0.19875,0.4092,0.03527,6.816,0.029984,0.02165,1.717,0.1333,0.002447,0.495,0.13169,2.1205,0.4092,0.03405
2025-01-19 16:00:00,1.42,0.3925,0.74023,0.9915,29.9,1.2785,0.05508,0.4182,0.21187,1.502,56.351,85.65,1.73591e-05,,0.1209,0.211,0.19887,0.4081,0.03506,6.79,0.029946,0.02155,1.713,0.12968,0.002469,0.4919,0.13094,2.1013,0.4058,0.03399
2025-01-19 17:00:00,1.4284,0.3956,0.76067,1.0041,30.24,1.2904,0.05587,0.4269,0.21495,1.5242,57.08,87.25,1.77128e-05,,0.1222,0.2151,0.20091,0.4149,0.03547,6.893,0.03021,0.02173,1.7296,0.13317,0.002519,0.498,0.1331,2.139,0.411,0.03445
2025-01-19 18:00:00,1.425,0.3974,0.76016,1.0054,30.18,1.2898,0.05623,0.4285,0.21641,1.5138,57.131,86.75,1.77297e-05,,0.1218,0.2175,0.20055,0.4166,0.03546,6.803,0.029999,0.02173,1.722,0.13326,0.002504,0.497,0.1328,2.1462,0.4128,0.03457
2025-01-19 19:00:00,1.4194,0.4005,0.76234,1.0037,30.16,1.2884,0.05655,0.4289,0.21656,1.5341,57.587,85.74,1.78271e-05,,0.1225,0.2175,0.20028,0.4232,0.03551,6.824,0.029906,0.02179,1.7252,0.13367,0.002507,0.4971,0.13298,2.1562,0.4141,0.0346
2025-01-19 20:00:00,1.4019,0.3942,0.75041,0.9948,29.77,1.272,0.05589,0.4233,0.2143,1.4876,57.148,85.41,1.75095e-05,,0.1211,0.2136,0.19825,0.4146,0.03518,6.754,0.029196,0.02152,1.7042,0.13284,0.002472,0.4903,0.1316,2.1178,0.4102,0.03413
2025-01-19 21:00:00,1.3347,0.371,0.6988,0.9425,28.1,1.2117,0.05271,0.399,0.20167,1.4172,53.801,82.43,1.64596e-05,,0.1144,0.2012,0.18603,0.3859,0.03346,6.404,0.027651,0.02035,1.6294,0.1271,0.002343,0.4612,0.12597,1.9947,0.3912,0.03236
2025-01-19 22:00:00,1.3253,0.3606,0.69197,0.9291,27.75,1.1894,0.05195,0.3913,0.20084,1.3743,53.44,81.42,1.64405e-05,,0.1125,0.1983,0.18429,0.3744,0.03346,6.349,0.027629,0.02011,1.6251,0.12631,0.002312,0.459,0.12476,1.9575,0.3863,0.03196
2025-01-19 23:00:00,1.3093,0.3548,0.66404,0.9159,27.0,1.1667,0.05071,0.3827,0.19704,1.3309,52.212,80.06,1.60093e-05,,0.11,0.1927,0.1798,0.3658,0.033,6.244,0.027176,0.01976,1.5923,0.12442,0.002258,0.45,0.12306,1.9067,0.3862,0.03148
2025-01-20 00:00:00,1.2787,0.3364,0.62823,0.8684,25.98,1.1269,0.04838,0.3646,0.19032,1.2755,49.873,78.08,1.51659e-05,,0.1058,0.1819,0.17193,0.3438,0.03215,6.062,0.026254,0.01909,1.5577,0.12246,0.002151,0.435,0.11786,1.8313,0.3741,0.03041
2025-01-20 01:00:00,1.3324,0.3368,0.62765,0.8653,26.07,1.1195,0.04847,0.3665,0.19181,1.2798,50.162,79.13,1.54054e-05,,0.1063,0.1822,0.173,0.3421,0.03281,6.123,0.026539,0.01929,1.5472,0.12309,0.002156,0.4379,0.11965,1.8591,0.3775,0.03058
2025-01-20 02:00:00,1.35,0.338,0.60755,0.8742,26.62,1.1228,0.04907,0.3729,0.19529,1.2772,50.839,81.66,1.55115e-05,,0.1078,0.1821,0.17527,0.3399,0.03357,6.232,0.026832,0.01988,1.5434,0.12476,0.002158,0.4493,0.12046,1.8739,0.3851,0.03121
2025-01-20 03:00:00,1.3921,0.3415,0.64497,0.8863,26.71,1.137,0.04963,0.3741,0.19866,1.2977,51.491,83.03,1.5769e-05,,0.1085,0.1852,0.17745,0.3432,0.03373,6.3,0.027253,0.02003,1.5614,0.12768,0.002154,0.4551,0.12257,1.9031,0.3849,0.03158
2025-01-20 04:00:00,1.3937,0.3429,0.63175,0.8916,26.66,1.1411,0.04954,0.3742,0.19861,1.3001,51.826,82.65,1.57188e-05,,0.1099,0.1867,0.17706,0.3478,0.03368,6.306,0.027339,0.02004,1.5623,0.12833,0.002185,0.4558,0.12289,1.9125,0.391,0.03154
2025-01-20 05:00:00,1.3784,0.3452,0.6259,0.8982,26.54,1.1543,0.05003,0.3767,0.19946,1.3129,52.091,82.76,1.58111e-05,,0.1108,0.1878,0.1787,0.3508,0.03379,6.341,0.027704,0.02,1.5769,0.12636,0.002204,0.4577,0.12287,1.9206,0.3917,0.03165
2025-01-20 06:00:00,1.4098,0.3679,0.65737,0.9557,28.33,1.226,0.05331,0.399,0.21356,1.398,55.154,86.07,1.69527e-05,,0.1181,0.2016,0.19066,0.3763,0.03535,6.624,0.029198,0.02118,1.656,0.1307,0.002344,0.4859,0.12797,2.0554,0.4241,0.0334
2025-01-20 07:00:00,1.4057,0.3704,0.66865,0.9594,28.65,1.2358,0.05365,0.4003,0.21231,1.3901,54.546,85.72,1.69717e-05,,0.117,0.2032,0.1916,0.3834,0.03533,6.776,0.029521,0.02136,1.6522,0.13148,0.002358,0.489,0.12898,2.0876,0.4218,0.03352
2025-01-20 08:00:00,1.4119,0.3737,0.66902,0.9668,28.85,1.2492,0.0539,0.4006,0.21374,1.4055,54.661,86.5,1.71489e-05,,0.1176,0.2032,0.19489,0.3899,0.03549,6.806,0.029553,0.02138,1.6632,0.13074,0.002375,0.4868,0.13056,2.0867,0.4212,0.03373
2025-01-20 09:00:00,1.3953,0.3678,0.67586,0.954,28.46,1.2324,0.05331,0.3965,0.21116,1.418,53.896,84.9,1.69984e-05,,0.1166,0.2118,0.19167,0.3982,0.03498,6.715,0.029145,0.02104,1.6426,0.12909,0.002354,0.4815,0.1274,2.058,0.4148,0.0333
2025-01-20 10:00:00,1.3681,0.364,0.64035,0.9448,28.33,1.22,0.05281,0.3915,0.21002,1.4089,53.315,84.64,1.67457e-05,,0.1155,0.2093,0.18991,0.4084,0.0347,6.65,0.02872,0.02081,1.624,0.12721,0.002317,0.476,0.12736,2.0288,0.4113,0.03301
2025-01-20 11:00:00,1.3797,0.3659,0.63758,0.9506,28.85,1.2344,0.05317,0.3929,0.2119,1.4161,53.775,84.31,1.69358e-05,,0.1162,0.2117,0.19125,0.4153,0.03493,6.693,0.029093,0.02094,1.6381,0.1291,0.002346,0.4819,0.12804,2.0476,0.4123,0.03337
2025-01-20 12:00:00,1.3401,0.3538,0.6195,0.9181,27.87,1.1965,0.0514,0.3793,0.20549,1.3526,52.342,82.23,1.62719e-05,,0.1122,0.2032,0.1858,0.3964,0.03405,6.534,0.028238,0.02039,1.5987,0.12833,0.00227,0.4676,0.12459,1.9846,0.4033,0.03239
2025-01-20 13:00:00,1.3614,0.3562,0.61422,0.9242,28.12,1.2077,0.05158,0.3828,0.21046,1.3609,52.93,83.72,1.6349e-05,,0.1127,0.2037,0.18799,0.3881,0.03421,6.603,0.028362,0.02053,1.6,0.13168,0.002297,0.4719,0.1264,2.0051,0.4055,0.0328
2025-01-20 14:00:00,1.3758,0.3571,0.61504,0.9358,28.3,1.2203,0.05185,0.3862,0.2114,1.3663,53.167,84.61,1.63946e-05,,0.1138,0.2039,0.18861,0.3952,0.03436,6.646,0.028253,0.0206,1.6182,0.13043,0.002299,0.4745,0.12634,2.0116,0.4094,0.0329
2025-01-20 15:00:00,1.3583,0.352,0.59539,0.918,27.9,1.1949,0.05117,0.3805,0.20707,1.3492,52.482,83.7,1.61151e-05,,0.1122,0.1993,0.18625,0.3885,0.0338,6.501,0.027832,0.02026,1.5967,0.12815,0.002268,0.4663,0.12454,1.9767,0.4051,0.03236
2025-01-20 16:00:00,1.3903,0.3595,0.63382,0.9346,28.51,1.2274,0.05208,0.3869,0.21054,1.3565,53.355,84.81,1.65042e-05,,0.1144,0.2032,0.19017,0.3898,0.03435,6.605,0.028326,0.02071,1.6279,0.13022,0.002293,0.4788,0.12626,2.0077,0.417,0.03278
2025-01-20 17:00:00,1.3419,0.3423,0.61552,0.89,27.14,1.1796,0.04973,0.368,0.20103,1.3024,51.292,80.66,1.57626e-05,,0.1095,0.1923,0.18041,0.3681,0.03324,6.297,0.027121,0.0198,1.5834,0.12746,0.002179,0.4554,0.12087,1.898,0.4048,0.03146
2025-01-20 18:00:00,1.374,0.3504,0.63797,0.9186,27.82,1.2072,0.05078,0.3757,0.2058,1.3443,52.271,83.75,1.61459e-05,,0.113,0.1952,0.18423,0.3807,0.03406,6.442,0.027663,0.02022,1.5976,0.12896,0.002231,0.4708,0.12393,1.9375,0.4109,0.03214
2025-01-20 19:00:00,1.371,0.3511,0.64337,0.9155,27.72,1.205,0.0506,0.3747,0.20678,1.3378,52.335,85.41,1.59876e-05,,0.1125,0.1953,0.18382,0.3832,0.03393,6.437,0.027618,0.02016,1.5834,0.12938,0.002229,0.4691,0.12348,1.924,0.4128,0.0321
2025-01-20 20:00:00,1.3652,0.3515,0.65187,0.919,27.68,1.2007,0.05063,0.3758,0.20597,1.3447,52.563,83.34,1.59878e-05,,0.1125,0.1952,0.18282,0.3829,0.0338,6.456,0.027536,0.02012,1.5886,0.12896,0.002227,0.4682,0.1234,1.9187,0.4159,0.0321
2025-01-20 21:00:00,1.3314,0.3444,0.63562,0.8984,27.2,1.1791,0.04973,0.3675,0.2013,1.3118,51.586,82.58,1.55689e-05,,0.11,0.1906,0.17898,0.3754,0.03365,6.342,0.027067,0.01975,1.5546,0.12735,0.002186,0.4583,0.12184,1.887,0.403,0.03159
2025-01-20 22:00:00,1.3528,0.3581,0.67121,0.9157,27.59,1.205,0.0505,0.3738,0.20525,1.3372,52.368,83.22,1.59404e-05,,0.1119,0.1942,0.18179,0.3845,0.0341,6.424,0.027563,0.02011,1.5809,0.13045,0.002218,0.4688,0.12386,1.9192,0.4119,0.0322
2025-01-20 23:00:00,1.3276,0.3475,0.72355,0.9098,27.28,1.1912,0.05004,0.3684,0.20201,1.3185,51.905,81.94,1.57916e-05,,0.1108,0.1923,0.17859,0.3739,0.03362,6.376,0.02713,0.01986,1.5737,0.12732,0.002193,0.4627,0.1223,1.8946,0.4023,0.03183
2025-01-21 00:00:00,1.2905,0.3427,0.69018,0.8908,26.76,1.171,0.04874,0.3584,0.19762,1.2873,50.881,80.78,1.5371e-05,,0.1091,0.1861,0.17381,0.3632,0.03309,6.271,0.026505,0.01945,1.543,0.12646,0.002133,0.4544,0.12018,1.8597,0.3942,0.03128
2025-01-21 01:00:00,1.2901,0.3431,0.68527,0.8847,26.82,1.1647,0.04862,0.3576,0.19623,1.2779,50.859,80.21,1.53519e-05,,0.1093,0.1856,0.1742,0.3607,0.03315,6.287,0.02657,0.01951,1.5401,0.12701,0.002133,0.4524,0.11978,1.8573,0.3947,0.03138
2025-01-21 02:00:00,1.2894,0.3419,0.68095,0.8788,26.75,1.1638,0.0486,0.357,0.19673,1.2812,50.985,80.57,1.54e-05,,0.1087,0.1844,0.17457,0.3594,0.03325,6.273,0.026685,0.0196,1.5325,0.1288,0.002144,0.4542,0.11996,1.8564,0.3964,0.03142
2025-01-21 03:00:00,1.289,0.3386,0.65942,0.8706,26.67,1.1595,0.04838,0.3542,0.19643,1.2644,50.692,80.44,1.53713e-05,,0.107,0.1834,0.17322,0.3557,0.03338,6.279,0.026566,0.01948,1.5202,0.12889,0.002137,0.4524,0.11893,1.8492,0.3958,0.03128
2025-01-21 04:00:00,1.2813,0.3419,0.6545,0.8717,26.59,1.1634,0.0482,0.3534,0.19604,1.2507,50.53,79.35,1.53166e-05,,0.1076,0.1838,0.17275,0.3535,0.03321,6.256,0.026473,0.01943,1.5115,0.12669,0.002137,0.4523,0.11879,1.8408,0.4001,0.03131
2025-01-21 05:00:00,1.261,0.334,0.63078,0.8638,26.29,1.1483,0.0477,0.3486,0.19411,1.2391,50.151,77.6,1.50822e-05,,0.1065,0.1815,0.17126,0.349,0.03296,6.204,0.02642,0.01919,1.4959,0.12484,0.002118,0.4471,0.1178,1.8233,0.3999,0.03096
2025-01-21 06:00:00,1.29,0.341,0.62519,0.8728,26.55,1.1586,0.04785,0.3506,0.19589,1.251,50.537,77.95,1.50796e-05,,0.1072,0.1836,0.17322,0.3513,0.03317,6.254,0.026728,0.01946,1.5091,0.12616,0.002137,0.451,0.11813,1.8336,0.401,0.03112
2025-01-21 07:00:00,1.3011,0.3394,0.64475,0.8744,26.78,1.176,0.04812,0.3527,0.19718,1.2532,50.736,78.5,1.5006e-05,,0.1081,0.1844,0.17437,0.3525,0.03326,6.314,0.026833,0.01967,1.5224,0.12806,0.002167,0.4572,0.11834,1.847,0.4051,0.03151
2025-01-21 08:00:00,1.3005,0.3404,0.61825,0.8825,26.8,1.1692,0.04814,0.3513,0.19775,1.2509,50.877,78.52,1.49383e-05,,0.1077,0.1843,0.17524,0.353,0.03339,6.33,0.027254,0.01959,1.5235,0.12769,0.002194,0.4557,0.11766,1.8476,0.4031,0.03138
2025-01-21 09:00:00,1.3121,0.3421,0.62012,0.8885,27.05,1.1853,0.0486,0.3521,0.19939,1.2588,51.22,79.07,1.50752e-05,,0.1083,0.1855,0.17589,0.3571,0.03358,6.394,0.027374,0.01977,1.5355,0.13049,0.002189,0.4566,0.11874,1.8596,0.4099,0.03139
2025-01-21 10:00:00,1.3204,0.3547,0.61082,0.9044,27.63,1.2276,0.04997,0.3612,0.20389,1.2948,51.983,81.08,1.53567e-05,,0.1111,0.1914,0.17985,0.3659,0.03379,6.522,0.027816,0.02008,1.5471,0.13276,0.002346,0.4655,0.12046,1.898,0.4195,0.03201
2025-01-21 11:00:00,1.3124,0.3536,0.61087,0.9101,27.9,1.2185,0.05019,0.3643,0.20391,1.2895,52.403,80.58,1.55613e-05,,0.1118,0.193,0.18134,0.3675,0.03435,6.526,0.027788,0.02017,1.5451,0.13244,0.002328,0.4681,0.1198,1.9097,0.4237,0.03228
2025-01-21 12:00:00,1.3268,0.3559,0.60191,0.9154,27.83,1.2128,0.05015,0.3627,0.20448,1.2875,52.362,81.16,1.54865e-05,,0.1116,0.1911,0.18121,0.3667,0.03431,6.56,0.028059,0.02025,1.5509,0.13344,0.002309,0.4699,0.12042,1.9101,0.4228,0.03243
2025-01-21 13:00:00,1.323,0.3584,0.60246,0.9222,27.83,1.2199,0.05015,0.3629,0.20492,1.2827,52.534,80.88,1.55442e-05,,0.1122,0.1913,0.18105,0.3659,0.0342,6.558,0.028037,0.02033,1.5649,0.1353,0.002311,0.4682,0.12007,1.9145,0.4219,0.03253
2025-01-21 14:00:00,1.3145,0.355,0.60076,0.9056,27.6,1.1939,0.04972,0.3597,0.20248,1.2689,52.096,79.37,1.54394e-05,,0.1112,0.1887,0.17924,0.3646,0.03402,6.521,0.027651,0.02012,1.5611,0.1351,0.002296,0.4632,0.11862,1.8925,0.4181,0.03219
2025-01-21 15:00:00,1.3146,0.356,0.59803,0.9133,27.86,1.2044,0.04992,0.3622,0.20332,1.2807,52.479,79.19,1.56118e-05,,0.1117,0.1896,0.18111,0.3672,0.03426,6.565,0.027754,0.02024,1.5747,0.13564,0.002332,0.4673,0.11949,1.9024,0.4156,0.03236
2025-01-21 16:00:00,1.3269,0.3638,0.5991,0.92,28.24,1.2182,0.0503,0.3655,0.20496,1.299,52.86,80.07,1.57897e-05,,0.1126,0.1911,0.18254,0.3711,0.03472,6.678,0.02803,0.02045,1.5888,0.13898,0.00238,0.4727,0.12044,1.9213,0.416,0.03258
2025-01-21 17:00:00,1.3644,0.3726,0.67157,0.9578,28.75,1.2644,0.0518,0.3788,0.21246,1.3543,54.099,81.76,1.62902e-05,,0.1167,0.1993,0.18865,0.387,0.03524,6.781,0.029081,0.02092,1.6488,0.14093,0.002435,0.483,0.12541,2.2633,0.429,0.03318
2025-01-21 18:00:00,1.3465,0.37,0.70114,0.9595,28.91,1.2776,0.052,0.3809,0.21124,1.3583,54.084,83.17,1.62563e-05,,0.1171,0.1988,0.18869,0.3893,0.03507,6.812,0.028917,0.02103,1.65,0.13873,0.002429,0.4868,0.12788,2.1107,0.4313,0.0333
2025-01-21 19:00:00,1.3429,0.3705,0.67783,0.9492,28.58,1.2609,0.05118,0.375,0.20941,1.3417,53.564,81.28,1.60833e-05,,0.1155,0.1965,0.1867,0.3832,0.03494,6.72,0.028619,0.02082,1.6366,0.13815,0.0024,0.4847,0.12705,2.0775,0.425,0.03298
2025-01-21 20:00:00,1.3407,0.3667,0.66584,0.9516,28.39,1.2498,0.05095,0.3732,0.20784,1.3364,53.548,80.98,1.61121e-05,,0.1159,0.1964,0.18569,0.3815,0.03462,6.741,0.028283,0.0208,1.6219,0.13925,0.002397,0.4826,0.127,2.0574,0.4213,0.03272
